family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_wannacry_procs,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_unusual_dir_count,cmdline_script_tool_count,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,handle_wncryt_count,handle_eky_count,handle_fun_count,filescan_total,filescan_encrypted,filescan_ransom_notes,filescan_wncryt,filescan_fun,filescan_jigsaw_notes,priv_total_enabled,netstat_total,netstat_established,netstat_listening,netstat_unique_ips,netstat_outbound_count,netstat_smb_connections,netstat_established_ratio,netstat_outbound_ratio,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio
Jigsaw,2,2,20,20,3,13,Jigsaw_T020_rep03_164535,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T020_rep03,96,51,12.96,2,3,0,0,5.0,38,5,108,12,96,96,1,74.48,1037,5,0,4836,896,64.48,5228,354.73,1634.0,5.84,7,73,67,157,7,816,44,73,44,0,25.5,102,2,3,17202,5835,15,93,184.97,2415,0.0,0.0,0.0,92,7581,4,15,4,0,4,4,4,0,3,1.33,2,3,39748,503.14,1805,3407,777,884,1644,2142,10360,1204,1758,916,78,195,666,0.0454,0.0857,0.0195,0,0,0,0,5885,1,0,0,0,0,1125,40,0,28,1,10,0,0.0,0.25,0.3392,0.0009,0.0009,0.4407,0.0037,0.0002,0.0521,0.0151,0.0325,1.0
Jigsaw,2,2,20,20,4,18,Jigsaw_T020_rep04_170018,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T020_rep04,98,52,12.98,3,4,0,0,4.85,39,5,109,11,98,98,2,101.82,2676,5,0,5092,918,63.65,5498,345.39,1634.0,5.85,7,73,72,167,7,908,53,83,53,0,27.52,102,2,3,17401,5910,15,94,185.12,2450,0.0,0.0,0.0,93,7662,4,15,4,0,4,4,4,0,3,1.33,2,3,41209,496.49,1882,3543,819,893,1676,2202,10733,1229,1807,967,82,205,681,0.0457,0.086,0.0199,0,0,0,0,5922,1,0,0,0,0,1155,40,0,28,1,10,0,0.0,0.25,0.3396,0.0009,0.0009,0.4403,0.0033,0.0002,0.051,0.0143,0.0328,1.0
Jigsaw,2,2,20,20,5,23,Jigsaw_T020_rep05_171440,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T020_rep05,97,51,12.96,3,3,0,0,5.05,39,5,106,9,97,97,1,76.32,1037,5,0,5070,914,63.38,5485,345.39,1634.0,5.85,7,73,72,167,7,887,50,80,50,0,26.88,102,2,3,17410,5897,15,94,185.21,2479,0.0,0.0,0.0,93,7689,4,15,4,0,4,4,4,0,3,1.33,2,3,41166,495.98,1879,3550,822,893,1681,2194,10722,1228,1804,968,82,205,681,0.0456,0.0862,0.02,0,0,0,0,5915,1,0,0,0,0,1153,40,0,28,1,10,0,0.0,0.25,0.3387,0.0009,0.0009,0.4416,0.0034,0.0002,0.0515,0.0144,0.0329,1.0
Jigsaw,2,3,45,45,1,4,Jigsaw_T045_rep01_161001,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T045_rep01,92,50,12.9,1,3,0,0,4.79,38,5,104,12,92,92,1,76.01,1037,5,0,4804,910,64.05,5205,356.09,1634.0,5.84,7,73,67,155,7,171,9,21,9,0,6.84,36,1,1,16819,5619,15,89,188.98,2493,0.0,0.0,0.0,88,7518,4,15,4,0,4,4,4,0,3,1.33,2,3,39383,504.91,1829,3340,801,858,1635,2020,10335,1197,1746,933,77,191,666,0.0464,0.0848,0.0203,0,0,0,0,5878,1,0,0,0,0,1082,40,0,28,1,10,0,0.0,0.25,0.3341,0.0009,0.0009,0.447,0.0058,0.0002,0.0543,0.0152,0.0323,1.0
Jigsaw,2,3,45,45,2,9,Jigsaw_T045_rep02_163321,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T045_rep02,92,50,12.81,1,3,0,0,4.79,38,5,106,14,92,92,1,76.01,1037,5,0,4808,910,64.11,5205,356.09,1634.0,5.84,7,73,67,157,7,180,19,31,19,0,7.2,37,1,1,16847,5619,15,89,189.29,2535,0.0,0.0,0.0,88,7551,4,15,4,0,4,4,4,0,3,1.33,2,3,39243,503.12,1823,3319,769,858,1626,2019,10278,1195,1746,933,77,191,666,0.0465,0.0846,0.0196,0,0,0,0,5874,1,0,0,0,0,1082,40,0,28,1,10,0,0.0,0.25,0.3335,0.0009,0.0009,0.4482,0.0056,0.0002,0.0543,0.0152,0.0327,1.0
Jigsaw,2,3,45,45,3,14,Jigsaw_T045_rep03_164848,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T045_rep03,94,50,12.78,3,3,0,0,4.65,39,5,107,13,94,94,2,103.69,2676,5,0,4927,916,63.99,5326,347.08,1634.0,5.84,7,73,69,161,7,303,20,34,20,0,11.65,67,1,1,17114,5738,15,91,188.07,2531,0.0,0.0,0.0,90,7629,4,15,4,0,4,4,4,0,3,1.33,2,3,40002,500.02,1851,3382,810,876,1649,2068,10455,1213,1769,952,79,199,678,0.0463,0.0845,0.0202,0,0,0,0,5898,1,0,0,0,0,1138,40,0,28,1,10,0,0.0,0.25,0.3353,0.0009,0.0009,0.4458,0.0033,0.0002,0.0532,0.0148,0.0327,1.0
Jigsaw,2,3,45,45,4,19,Jigsaw_T045_rep04_170319,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T045_rep04,93,51,12.79,1,3,0,0,4.84,38,5,105,12,93,93,1,76.57,1037,5,0,4858,913,63.92,5252,354.57,1634.0,5.84,7,74,68,161,7,213,17,31,17,0,7.89,52,1,1,16983,5666,15,90,188.7,2558,0.0,0.0,0.0,89,7606,4,15,4,0,4,4,4,0,3,1.33,2,3,39632,501.67,1836,3379,772,864,1645,2029,10383,1212,1754,938,78,193,671,0.0463,0.0853,0.0195,0,0,0,0,5882,1,0,0,0,0,1087,40,0,28,1,10,0,0.0,0.25,0.3336,0.0009,0.0009,0.4479,0.0047,0.0002,0.0538,0.0152,0.0331,1.0
Jigsaw,2,3,45,45,5,24,Jigsaw_T045_rep05_171749,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T045_rep05,92,50,12.75,1,3,0,0,4.79,38,5,107,15,92,92,1,76.01,1037,5,0,4809,910,64.12,5205,356.09,1634.0,5.84,7,73,67,157,7,170,9,22,9,0,7.08,34,1,1,16754,5619,15,89,188.25,2448,0.0,0.0,0.0,88,7459,4,15,4,0,4,4,4,0,3,1.33,2,3,39260,503.33,1823,3313,769,858,1622,2019,10306,1195,1746,934,77,191,669,0.0464,0.0844,0.0196,0,0,0,0,5876,1,0,0,0,0,1082,40,0,28,1,10,0,0.0,0.25,0.3354,0.0009,0.0009,0.4452,0.0059,0.0002,0.0543,0.0152,0.0326,1.0
Jigsaw,3,3,90,90,1,5,Jigsaw_T090_rep01_161354,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T090_rep01,91,50,12.68,1,3,0,0,4.74,37,5,106,15,91,91,2,115.21,1123,8,0,4729,901,56.98,5128,313.52,1634.0,5.49,7,73,66,153,7,37,4,19,4,0,1.76,5,1,1,16536,5492,15,88,187.91,2435,0.0,0.0,0.0,87,7413,4,15,4,0,4,4,4,0,3,1.33,2,3,38418,498.94,1796,3221,665,850,1590,1985,10083,1183,1728,927,76,189,671,0.0467,0.0838,0.0173,0,0,0,0,5860,1,0,0,0,0,1076,40,0,28,1,10,0,0.0,0.25,0.3321,0.0009,0.0009,0.4483,0.027,0.0002,0.0879,0.0154,0.0324,1.0
Jigsaw,3,0,90,90,2,10,Jigsaw_T090_rep02_163730,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T090_rep02,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Jigsaw,3,0,90,90,3,15,Jigsaw_T090_rep03_165242,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T090_rep03,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Jigsaw,3,0,90,90,4,20,Jigsaw_T090_rep04_170659,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T090_rep04,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
Jigsaw,3,0,90,90,5,25,Jigsaw_T090_rep05_172145,/mnt/d/Patrick/VMSnapshots/Datasets/Jigsaw_20260413_160122/T090_rep05,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,1,3,5,5,1,1,WannaCry_T005_rep01_173453,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T005_rep01,104,57,13.11,4,4,0,1,4.9,40,5,109,5,104,104,1,74.1,1037,6,0,4953,902,61.91,5391,336.34,1634.0,5.85,7,73,71,162,7,1113,58,94,58,0,26.5,109,2,3,17736,6075,19,100,177.36,2278,0.0,0.0,0.0,99,7684,4,15,7,0,4,7,7,0,5,1.4,2,3,41582,495.02,1845,3637,851,932,1728,2246,10913,1242,1845,959,84,209,663,0.0444,0.0875,0.0205,0,1,1,0,6119,34,19,33,0,0,1194,40,0,28,1,10,0,0.0,0.25,0.3425,0.0011,0.0008,0.4332,0.0027,0.0056,0.0577,0.0147,0.0327,0.5714
WannaCry,1,3,5,5,2,6,WannaCry_T005_rep02_175006,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T005_rep02,103,57,13.18,3,4,0,1,4.86,39,5,114,11,103,103,1,74.06,1037,6,0,4894,903,61.95,5328,340.48,1634.0,5.85,7,73,70,160,7,1055,52,87,52,0,25.73,110,2,3,17515,6014,20,99,176.92,2183,0.0,0.0,0.0,98,7553,4,15,5,0,4,5,5,0,4,1.25,2,3,41379,498.54,1835,3617,875,923,1724,2218,10901,1235,1833,942,83,208,654,0.0443,0.0874,0.0211,0,0,1,0,6137,37,19,36,0,0,1166,40,0,28,1,10,0,0.0,0.25,0.3434,0.0011,0.0009,0.4312,0.0028,0.006,0.0583,0.0149,0.0327,0.8
WannaCry,1,3,5,5,3,11,WannaCry_T005_rep03_180450,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T005_rep03,103,57,13.03,3,4,0,1,4.86,39,5,108,5,103,103,1,74.06,1037,6,0,4894,903,61.95,5328,340.48,1634.0,5.85,7,73,70,160,7,1046,52,87,52,0,25.51,109,2,3,17589,6013,19,99,177.67,2279,0.0,0.0,0.0,98,7632,4,15,4,0,3,4,4,0,4,1.0,1,3,41246,496.94,1832,3613,859,923,1711,2217,10827,1236,1830,943,83,208,655,0.0444,0.0876,0.0208,0,0,1,0,6169,37,19,36,0,0,1166,40,0,28,1,10,0,0.0,0.25,0.3419,0.0011,0.0009,0.4339,0.0029,0.006,0.0583,0.0149,0.0327,0.75
WannaCry,1,3,5,5,4,16,WannaCry_T005_rep04_181931,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T005_rep04,102,55,13.27,4,4,0,1,4.81,40,5,106,4,102,102,2,96.94,2676,5,0,4914,902,63.0,5350,341.71,1634.0,5.85,7,73,69,160,7,1075,61,95,61,0,27.56,108,2,3,17611,6034,19,98,179.7,2266,0.0,0.0,0.0,97,7640,4,15,4,0,3,4,4,0,4,1.0,1,3,41134,501.63,1840,3592,843,919,1709,2230,10724,1227,1830,947,81,205,660,0.0447,0.0873,0.0205,0,0,1,0,6124,37,19,36,0,0,1192,40,0,28,1,10,0,0.0,0.25,0.3426,0.0011,0.0009,0.4338,0.0028,0.006,0.049,0.0149,0.0326,0.75
WannaCry,1,3,5,5,5,21,WannaCry_T005_rep05_183356,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T005_rep05,103,57,13.15,3,4,0,1,4.86,39,5,111,8,103,103,1,74.06,1037,6,0,4895,903,61.96,5328,340.48,1634.0,5.85,7,73,70,160,7,1049,52,87,52,0,25.59,109,2,3,17591,6013,19,99,177.69,2262,0.0,0.0,0.0,98,7628,4,15,5,0,3,5,5,0,5,1.0,1,3,41315,497.77,1831,3611,859,923,1718,2218,10867,1235,1833,942,83,208,654,0.0443,0.0874,0.0208,0,0,1,0,6141,37,19,36,0,0,1166,40,0,28,1,10,0,0.0,0.25,0.3418,0.0011,0.0009,0.4336,0.0029,0.006,0.0583,0.0149,0.0327,0.6
WannaCry,1,2,10,10,1,2,WannaCry_T010_rep01_173742,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T010_rep01,104,57,13.29,4,4,0,1,4.9,40,5,112,8,104,104,0,45.21,568,4,0,3669,782,63.26,4104,357.62,1640.0,5.69,4,55,52,121,7,1175,130,166,130,0,27.33,107,2,3,17678,6103,20,100,176.78,2162,0.0,0.0,0.0,99,7583,4,15,6,0,1,6,6,0,3,2.0,4,1,38639,501.81,1717,3324,842,905,1599,2136,10002,1085,1762,902,76,198,594,0.0444,0.086,0.0218,0,1,1,0,7100,539,20,538,0,0,1194,40,0,28,1,10,0,0.0,0.25,0.3452,0.0011,0.0008,0.429,0.0026,0.0759,0.0385,0.015,0.033,0.1667
WannaCry,1,2,10,10,2,7,WannaCry_T010_rep02_175311,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T010_rep02,103,57,13.34,3,4,0,1,4.86,39,5,111,8,103,103,0,37.98,320,3,0,3155,731,59.53,3543,339.0,1640.0,5.21,5,65,41,99,7,1137,192,225,192,0,27.07,107,2,3,17628,6060,20,99,178.06,2212,0.0,0.0,0.0,98,7596,4,15,4,0,1,4,4,0,3,1.33,2,1,36253,533.13,1608,3080,869,873,1502,2052,9697,992,1684,816,66,174,473,0.0444,0.085,0.024,0,1,1,0,6888,585,20,584,0,0,1166,40,0,28,1,10,0,0.0,0.25,0.3438,0.0011,0.0009,0.4309,0.0026,0.0849,0.0291,0.0206,0.0314,0.25
WannaCry,1,2,10,10,3,12,WannaCry_T010_rep03_180716,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T010_rep03,104,57,13.28,4,4,0,1,4.68,40,5,107,3,104,104,2,65.89,2676,3,0,3376,744,61.38,3763,338.85,1640.0,5.35,4,65,45,107,7,1217,207,241,207,0,28.3,106,2,3,17750,6134,19,100,177.5,2175,0.0,0.0,0.0,99,7606,4,15,4,0,1,4,4,0,3,1.33,2,1,38659,508.67,1710,3337,868,905,1607,2137,10198,1089,1773,874,74,192,600,0.0442,0.0863,0.0225,0,1,1,0,7300,781,20,779,0,0,1194,40,0,28,1,10,0,0.0,0.25,0.3456,0.0011,0.0008,0.4285,0.0025,0.107,0.0288,0.0193,0.0317,0.25
WannaCry,1,2,10,10,4,17,WannaCry_T010_rep04_182210,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T010_rep04,103,57,13.3,3,4,0,1,4.86,39,5,106,3,103,103,1,40.83,320,3,0,3361,736,58.96,3734,332.25,1640.0,5.16,4,65,44,109,7,1124,115,152,115,0,26.76,105,2,3,17617,6059,19,99,177.95,2205,0.0,0.0,0.0,98,7587,4,15,4,0,1,4,4,0,3,1.33,2,1,35401,528.37,1589,3042,828,873,1474,2029,9090,996,1665,810,64,170,563,0.0449,0.0859,0.0234,0,1,1,0,7305,810,20,808,0,0,1166,40,0,28,1,10,0,0.0,0.25,0.3439,0.0011,0.0009,0.4307,0.0027,0.1109,0.0291,0.0193,0.0324,0.25
WannaCry,1,2,10,10,5,22,WannaCry_T010_rep05_183645,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T010_rep05,103,57,13.38,3,4,0,1,4.86,39,5,106,3,103,103,1,38.5,320,3,0,2855,679,52.87,3192,296.19,1640.0,5.11,4,47,41,93,7,1142,127,162,127,0,27.19,107,2,3,17680,6060,20,99,178.59,2260,0.0,0.0,0.0,98,7650,4,15,4,0,1,4,4,0,3,1.33,2,1,35714,533.04,1596,3042,847,873,1497,2035,9305,985,1650,807,65,172,559,0.0447,0.0852,0.0237,0,1,1,0,6981,671,20,669,0,0,1166,40,0,28,1,10,0,0.0,0.25,0.3428,0.0011,0.0008,0.4327,0.0026,0.0961,0.0291,0.0165,0.0326,0.25
WannaCry,2,1,20,20,1,3,WannaCry_T020_rep01_174027,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T020_rep01,101,55,13.12,4,3,0,2,4.35,38,6,105,4,101,101,1,37.08,320,3,0,2712,659,52.15,3237,314.17,1640.0,4.73,4,53,37,83,7,1100,122,156,122,0,27.5,102,2,3,17602,6035,15,98,179.61,2261,0.0,0.0,0.0,97,7609,4,15,,,,,,,,,,,36990,528.43,1696,3291,880,894,1542,2037,9370,1058,1674,841,71,195,644,0.0459,0.089,0.0238,0,1,1,0,4366,2,0,2,0,0,1176,41,0,28,2,11,0,0.0,0.2683,0.3429,0.0009,0.0009,0.4323,0.0027,0.0005,0.0297,0.0195,0.0306,0
WannaCry,2,1,20,20,2,8,WannaCry_T020_rep02_175548,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T020_rep02,102,55,12.96,6,3,0,2,4.21,39,6,108,6,102,102,2,61.16,2676,3,0,2684,642,51.62,3179,295.35,1640.0,4.62,4,47,37,82,7,1183,216,249,216,0,28.85,102,2,3,17700,6115,15,99,178.79,2216,0.0,0.0,0.0,98,7599,4,15,,,,,,,,,,,36752,525.03,1632,3268,850,871,1474,2066,9417,1027,1660,841,70,198,544,0.0444,0.0889,0.0231,0,1,1,0,4390,2,0,2,0,0,1227,41,0,28,2,11,0,0.0,0.2683,0.3455,0.0008,0.0008,0.4293,0.0025,0.0005,0.0294,0.0175,0.0306,0
WannaCry,2,0,20,20,3,13,WannaCry_T020_rep03_181007,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T020_rep03,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,20,20,4,18,WannaCry_T020_rep04_182444,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T020_rep04,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,20,20,5,23,WannaCry_T020_rep05_183937,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T020_rep05,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,45,45,1,4,WannaCry_T045_rep01_174345,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T045_rep01,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,45,45,2,9,WannaCry_T045_rep02_175851,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T045_rep02,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,45,45,3,14,WannaCry_T045_rep03_181326,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T045_rep03,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,45,45,4,19,WannaCry_T045_rep04_182752,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T045_rep04,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,2,0,45,45,5,24,WannaCry_T045_rep05_184257,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T045_rep05,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,3,0,90,90,1,5,WannaCry_T090_rep01_174736,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T090_rep01,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,3,0,90,90,2,10,WannaCry_T090_rep02_180238,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T090_rep02,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,3,0,90,90,3,15,WannaCry_T090_rep03_181710,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T090_rep03,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,3,0,90,90,4,20,WannaCry_T090_rep04_183135,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T090_rep04,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
WannaCry,3,0,90,90,5,25,WannaCry_T090_rep05_184700,/mnt/d/Patrick/VMSnapshots/Datasets/WannaCry_20260413_173411/T090_rep05,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0
