family,stage_hint,behavior_stage,actual_offset_s,target_offset_s,rep,run,snap_name,snap_dir,pslist_count,pslist_unique_names,pslist_avg_threads,pslist_wow64_count,pslist_exited_count,pslist_ransom_procs,pslist_wannacry_procs,pslist_avg_children,pslist_max_children,pslist_parent_missing_count,psscan_count,hidden_process_count,cmdline_count,cmdline_with_args,cmdline_suspicious_count,cmdline_avg_length,cmdline_max_length,cmdline_unusual_dir_count,cmdline_script_tool_count,dlllist_total,dlllist_unique_dlls,dlllist_avg_per_process,dlllist_non_system,dlllist_avg_load_total_per_process,dlllist_max_load_total_per_process,dlllist_avg_max_loadcount_per_process,dlllist_unusual_path_pid_count,dlllist_unusual_path_hit_count,dlllist_crypto_pid_count,dlllist_crypto_hit_count,dlllist_crypto_dlls,ldrmodules_total,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_hidden_count,ldrmodules_avg_per_process,ldrmodules_max_per_process,ldrmodules_suspicious_path_pid_count,ldrmodules_suspicious_path_hit_count,vad_total,vad_exec_count,vad_private_exec,vad_pid_count,vad_avg_regions_per_process,vad_max_regions_per_process,vad_avg_total_mem_per_process,vad_max_total_mem_per_process,vad_avg_max_region_size_per_process,vad_private_pid_count,vad_private_region_count,vad_rwx_pid_count,vad_rwx_region_count,malfind_count,malfind_mz_regions,malfind_rwx_region_count,malfind_private,malfind_private_exec,malfind_shellcode_regions,malfind_pid_count,malfind_avg_regions_per_process,malfind_max_regions_per_process,malfind_rwx_pid_count,handle_total,handle_avg_per_process,handle_file_count,handle_registry_count,handle_mutex_count,handle_process_count,handle_thread_count,handle_port_count,handle_event_count,handle_section_count,handle_semaphore_count,handle_timer_count,handle_desktop_count,handle_directory_count,handle_token_count,handle_file_ratio,handle_registry_ratio,handle_mutex_ratio,handle_encrypted_files,handle_wncryt_count,handle_eky_count,handle_fun_count,filescan_total,filescan_encrypted,filescan_ransom_notes,filescan_wncryt,filescan_fun,filescan_jigsaw_notes,svcscan_total,svcscan_running,svcscan_stopped,svcscan_security_stopped,priv_total_enabled,netstat_total,netstat_established,netstat_listening,netstat_unique_ips,netstat_outbound_count,netstat_established_ratio,netstat_outbound_ratio,vad_exec_ratio,vad_priv_exec_ratio,vad_rwx_ratio,vad_private_ratio,ldrmodules_suspicious_path_ratio,filescan_encrypted_ratio,cmdline_unusual_dir_ratio,dlllist_unusual_path_ratio,dlllist_crypto_ratio,malfind_rwx_ratio,signal_injection_score,signal_process_score,signal_benign_sep_score,signal_encryption_score,tier1_composite
Cerber,4,1,240,240,3,18,Cerber_T240_rep03,/home/pthrower/Datasets/Cerber_20260326_150808/T240_rep03,115,60,11.86,5,1,0,0,4.22,38,4,115,0,115,115,2,47.1,567,2,0,3441,737,43.01,3953,235.12,1466.0,5.47,3,11,63,128,7,567,85,113,85,0,7.46,50,0,0,18183,6444,37,114,159.5,2119,0.0,0.0,0.0,113,7877,9,37,19,1,19,19,19,0,7,2.71,4,7,40261,402.61,1977,2812,726,1008,1733,2046,10127,1141,1639,993,97,260,767,0.0491,0.0698,0.018,0,0,0,0,12510,0,0,0,0,0,626,221,404,5,1692,41,0,29,1,10,0.0,0.2439,0.3544,0.002,0.002,0.4332,0.0,0.0,0.0174,0.0032,0.0372,1.0,1.3087,1.0481,0.9015,0.0,1.338
Cerber,4,1,240,240,4,24,Cerber_T240_rep04,/home/pthrower/Datasets/Cerber_20260326_150808/T240_rep04,118,62,11.9,5,1,0,0,4.18,38,5,118,0,118,118,2,42.06,567,1,0,2960,656,41.11,3367,221.85,1466.0,5.25,2,2,56,106,7,502,61,93,61,0,10.24,46,0,0,18471,6531,37,117,157.87,2181,0.0,0.0,0.0,116,8011,9,37,2,0,2,2,2,0,1,2.0,2,1,37707,414.36,1853,2630,714,1020,1647,1955,9527,1050,1548,906,89,247,731,0.0491,0.0697,0.0189,0,0,0,0,8855,0,0,0,0,0,635,224,410,5,1753,41,0,29,1,10,0.0,0.2439,0.3536,0.002,0.002,0.4337,0.0,0.0,0.0085,0.0007,0.0358,1.0,0.9592,0.9754,0.941,0.0,1.4793
Cerber,4,1,240,240,5,30,Cerber_T240_rep05,/home/pthrower/Datasets/Cerber_20260326_150808/T240_rep05,117,61,11.82,5,1,0,0,4.14,38,5,117,0,117,117,2,46.85,567,2,0,3557,744,43.91,4076,239.7,1466.0,5.26,3,27,65,131,7,497,81,113,81,0,6.54,62,0,0,18400,6505,37,116,158.62,2209,0.0,0.0,0.0,115,7989,9,37,17,0,17,17,17,0,6,2.83,4,6,38980,410.32,1927,2528,730,1018,1711,2011,9907,1079,1586,957,92,254,738,0.0494,0.0649,0.0187,0,0,0,0,12783,0,0,0,0,0,626,221,404,5,1748,41,0,29,1,10,0.0,0.2439,0.3535,0.002,0.002,0.4342,0.0,0.0,0.0171,0.0076,0.0368,1.0,1.3068,1.0154,0.8884,0.0,1.0902
Cerber,1,2,15,15,2,6,Cerber_T015_rep02,/home/pthrower/Datasets/Cerber_20260330_020139/T015_rep02,93,53,11.94,6,4,0,0,4.18,35,5,103,10,93,93,2,78.17,1037,4,2,4575,856,57.91,5069,317.0,1640.0,5.62,7,56,67,146,7,352,36,55,36,0,11.73,55,1,1,16426,5461,15,89,184.56,2322,0.0,0.0,0.0,88,7295,4,15,4,0,4,4,4,0,3,1.33,2,3,37866,485.46,1816,3275,789,854,1486,1968,9468,1187,1697,914,76,198,650,0.048,0.0865,0.0208,0,0,0,0,5870,15,0,0,0,0,635,214,420,5,1085,40,0,28,1,10,0.0,0.25,0.3325,0.0009,0.0009,0.4441,0.0028,0.0026,0.043,0.0122,0.0319,1.0,0.7749,0.9825,1.0932,0.1,0.8823
Cerber,1,2,15,15,3,11,Cerber_T015_rep03,/home/pthrower/Datasets/Cerber_20260330_020139/T015_rep03,93,52,12.12,4,4,0,0,4.18,35,5,103,10,93,93,2,118.31,1123,9,1,4636,859,55.19,5128,302.05,1640.0,5.5,7,57,67,147,7,389,35,60,35,0,10.81,72,1,1,16496,5491,15,89,185.35,2301,0.0,0.0,0.0,88,7300,4,15,4,0,4,4,4,0,3,1.33,2,3,38372,491.95,1815,3309,825,857,1511,1998,9701,1218,1718,916,78,194,648,0.0473,0.0862,0.0215,0,0,0,0,5892,15,0,0,0,0,635,214,420,5,1020,40,0,28,1,10,0.0,0.25,0.3329,0.0009,0.0009,0.4425,0.0026,0.0025,0.0968,0.0123,0.0317,1.0,0.7745,0.9996,0.8963,0.1,0.8808
Cerber,1,2,15,15,4,16,Cerber_T015_rep04,/home/pthrower/Datasets/Cerber_20260330_020139/T015_rep04,89,48,12.29,2,3,0,0,4.4,35,5,103,14,89,89,0,76.02,1037,4,0,4468,850,62.06,4955,347.54,1640.0,5.83,7,57,64,143,7,248,26,39,26,0,11.81,63,1,1,16184,5372,20,86,188.19,2322,0.0,0.0,0.0,85,7226,5,20,9,3,9,9,9,0,4,2.25,5,4,37330,497.73,1783,3212,769,834,1483,1952,9389,1166,1676,905,74,186,643,0.0478,0.086,0.0206,0,0,0,0,5836,16,0,0,0,0,635,214,420,5,970,41,0,28,1,10,0.0,0.2439,0.3319,0.0012,0.0012,0.4465,0.004,0.0027,0.0449,0.0128,0.032,1.0,0.7562,0.9729,0.6931,0.1067,0.8467
Cerber,1,2,15,15,5,21,Cerber_T015_rep05,/home/pthrower/Datasets/Cerber_20260330_020139/T015_rep05,89,48,12.21,2,3,0,0,4.4,35,5,103,14,89,89,0,76.02,1037,4,0,4464,849,62.0,4955,347.54,1640.0,5.83,7,57,64,142,7,245,25,38,25,0,11.67,63,1,1,16192,5372,20,86,188.28,2333,0.0,0.0,0.0,85,7228,5,20,9,3,9,9,9,0,4,2.25,5,4,37318,497.57,1786,3210,801,834,1485,1952,9383,1168,1676,897,74,186,617,0.0479,0.086,0.0215,0,0,0,0,5810,15,0,0,0,0,635,214,420,5,970,41,0,28,1,10,0.0,0.2439,0.3318,0.0012,0.0012,0.4464,0.0041,0.0026,0.0449,0.0128,0.0318,1.0,0.7557,0.9712,0.7037,0.1,0.8461
Cerber,2,2,30,30,1,2,Cerber_T030_rep01,/home/pthrower/Datasets/Cerber_20260330_020139/T030_rep01,91,51,12.26,3,3,0,0,4.29,35,6,102,11,91,91,2,120.0,1123,9,1,4620,859,55.66,5117,304.52,1640.0,5.49,7,56,67,146,7,338,29,52,29,0,10.9,84,1,1,16567,5479,15,88,188.26,2408,0.0,0.0,0.0,87,7398,4,15,4,0,4,4,4,0,3,1.33,2,3,38329,497.78,1813,3308,855,851,1520,1996,9685,1217,1717,913,77,192,621,0.0473,0.0863,0.0223,0,0,0,0,5880,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3307,0.0009,0.0009,0.4466,0.003,0.0024,0.0989,0.0121,0.0316,1.0,0.7717,0.9995,0.8114,0.0933,0.8921
Cerber,2,2,30,30,2,7,Cerber_T030_rep02,/home/pthrower/Datasets/Cerber_20260330_020139/T030_rep02,91,51,12.28,3,3,0,0,4.29,35,6,101,10,91,91,2,120.0,1123,9,1,4624,860,55.71,5117,304.52,1640.0,5.49,7,56,67,147,7,340,30,53,30,0,10.97,84,1,1,16510,5479,15,88,187.61,2349,0.0,0.0,0.0,87,7342,4,15,4,0,4,4,4,0,3,1.33,2,3,38322,497.69,1812,3296,855,851,1518,1996,9681,1216,1716,913,77,192,647,0.0473,0.086,0.0223,0,0,0,0,5883,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3319,0.0009,0.0009,0.4447,0.0029,0.0024,0.0989,0.0121,0.0318,1.0,0.7722,0.9989,0.8125,0.0933,0.8923
Cerber,2,2,30,30,3,12,Cerber_T030_rep03,/home/pthrower/Datasets/Cerber_20260330_020139/T030_rep03,91,51,12.31,3,3,0,0,4.29,35,6,102,11,91,91,2,120.03,1123,9,1,4625,860,55.72,5117,304.52,1640.0,5.49,7,57,67,147,7,342,30,53,30,0,11.4,84,1,1,16515,5479,15,88,187.67,2349,0.0,0.0,0.0,87,7343,4,15,4,0,4,4,4,0,3,1.33,2,3,38376,498.39,1813,3294,871,851,1530,2000,9695,1216,1718,913,77,192,646,0.0472,0.0858,0.0227,0,0,0,0,5887,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3318,0.0009,0.0009,0.4446,0.0029,0.0024,0.0989,0.0123,0.0318,1.0,0.7722,1.001,0.8258,0.0933,0.8824
Cerber,2,2,30,30,4,17,Cerber_T030_rep04,/home/pthrower/Datasets/Cerber_20260330_020139/T030_rep04,91,51,12.28,3,3,0,0,4.29,35,6,102,11,91,91,2,119.98,1123,9,1,4625,860,55.72,5117,304.52,1640.0,5.49,7,57,67,147,7,344,31,55,31,0,10.75,84,1,1,16456,5479,15,88,187.0,2297,0.0,0.0,0.0,87,7290,4,15,4,0,4,4,4,0,3,1.33,2,3,38331,497.81,1811,3295,839,851,1522,2000,9689,1216,1718,913,77,192,646,0.0472,0.086,0.0219,0,0,0,0,5883,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3329,0.0009,0.0009,0.443,0.0029,0.0024,0.0989,0.0123,0.0318,1.0,0.7726,0.9997,0.8026,0.0933,0.8821
Cerber,2,2,30,30,5,22,Cerber_T030_rep05,/home/pthrower/Datasets/Cerber_20260330_020139/T030_rep05,91,51,12.26,3,3,0,0,4.29,35,6,102,11,91,91,2,120.03,1123,9,1,4620,859,55.66,5117,304.52,1640.0,5.49,7,56,67,146,7,339,29,52,29,0,11.3,84,1,1,16511,5479,15,88,187.62,2353,0.0,0.0,0.0,87,7344,4,15,4,0,4,4,4,0,3,1.33,2,3,38320,497.66,1810,3308,839,851,1521,2000,9691,1215,1718,913,77,192,619,0.0472,0.0863,0.0219,0,0,0,0,5877,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3318,0.0009,0.0009,0.4448,0.0029,0.0024,0.0989,0.0121,0.0316,1.0,0.7717,0.9993,0.8113,0.0933,0.8921
Cerber,3,2,60,60,1,3,Cerber_T060_rep01,/home/pthrower/Datasets/Cerber_20260330_020139/T060_rep01,91,51,12.08,3,3,0,0,4.29,35,6,102,11,91,91,2,120.0,1123,9,1,4631,861,55.8,5117,304.52,1640.0,5.49,7,55,67,148,7,254,21,43,21,0,8.47,84,0,0,16623,5479,15,88,188.9,2476,0.0,0.0,0.0,87,7451,4,15,4,0,4,4,4,0,3,1.33,2,3,38289,497.26,1815,3338,871,851,1498,1959,9664,1220,1718,914,77,192,621,0.0474,0.0872,0.0227,0,0,0,0,5882,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3296,0.0009,0.0009,0.4482,0.0,0.0024,0.0989,0.0119,0.032,1.0,0.768,0.9966,0.779,0.0933,0.9007
Cerber,3,2,60,60,2,8,Cerber_T060_rep02,/home/pthrower/Datasets/Cerber_20260330_020139/T060_rep02,91,51,11.98,3,3,0,0,4.29,35,6,101,10,91,91,2,120.0,1123,9,1,4625,861,55.72,5117,304.52,1640.0,5.49,7,55,67,147,7,248,20,41,20,0,8.55,84,0,0,16638,5479,15,88,189.07,2500,0.0,0.0,0.0,87,7465,4,15,4,0,4,4,4,0,3,1.33,2,3,38240,496.62,1816,3296,887,851,1489,1959,9637,1222,1718,912,77,192,646,0.0475,0.0862,0.0232,0,0,0,0,5889,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3293,0.0009,0.0009,0.4487,0.0,0.0024,0.0989,0.0119,0.0318,1.0,0.7676,0.9945,0.7867,0.0933,0.8999
Cerber,3,2,60,60,3,13,Cerber_T060_rep03,/home/pthrower/Datasets/Cerber_20260330_020139/T060_rep03,91,51,12.03,3,3,0,0,4.29,35,6,102,11,91,91,2,119.98,1123,9,1,4627,862,55.75,5117,304.52,1640.0,5.49,7,57,67,147,7,244,18,39,18,0,7.87,84,1,1,16564,5479,15,88,188.23,2428,0.0,0.0,0.0,87,7399,4,15,4,0,4,4,4,0,3,1.33,2,3,38188,495.95,1808,3293,823,851,1493,1961,9647,1217,1718,913,77,192,646,0.0473,0.0862,0.0216,0,0,0,0,5882,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3308,0.0009,0.0009,0.4467,0.0041,0.0024,0.0989,0.0123,0.0318,1.0,0.7666,0.9945,0.7502,0.0933,0.88
Cerber,3,2,60,60,4,18,Cerber_T060_rep04,/home/pthrower/Datasets/Cerber_20260330_020139/T060_rep04,91,51,12.06,3,3,0,0,4.29,35,6,102,11,91,91,2,120.04,1123,9,1,4638,871,55.88,5117,304.52,1640.0,5.49,7,57,67,147,7,248,18,40,18,0,8.55,84,1,1,16626,5479,15,88,188.93,2481,0.0,0.0,0.0,87,7454,4,15,4,0,4,4,4,0,3,1.33,2,3,38275,497.08,1813,3300,871,851,1499,1963,9660,1221,1718,913,77,192,645,0.0474,0.0862,0.0228,0,0,0,0,5910,14,0,0,0,0,635,214,420,5,991,40,0,28,1,10,0.0,0.25,0.3295,0.0009,0.0009,0.4483,0.004,0.0024,0.0989,0.0123,0.0317,1.0,0.7666,0.9966,0.7803,0.0933,0.8803
Cerber,3,2,60,60,5,23,Cerber_T060_rep05,/home/pthrower/Datasets/Cerber_20260330_020139/T060_rep05,90,50,12.06,3,3,0,0,4.24,35,6,102,12,90,90,2,119.9,1123,9,1,4596,858,56.05,5080,306.04,1640.0,5.49,7,57,66,144,7,245,18,40,18,0,7.9,84,1,1,16565,5442,15,87,190.4,2521,0.0,0.0,0.0,86,7463,4,15,4,0,4,4,4,0,3,1.33,2,3,37954,499.39,1798,3283,836,846,1477,1955,9592,1207,1711,908,76,190,619,0.0474,0.0865,0.022,0,0,0,0,5869,14,0,0,0,0,635,214,420,5,986,40,0,28,1,10,0.0,0.25,0.3285,0.0009,0.0009,0.4505,0.0041,0.0024,0.1,0.0124,0.0313,1.0,0.7666,0.9871,0.7559,0.0933,0.8732
Cerber,3,2,120,120,2,9,Cerber_T120_rep02,/home/pthrower/Datasets/Cerber_20260330_020139/T120_rep02,92,51,11.89,3,3,0,0,4.33,35,6,99,7,92,92,2,118.97,1123,10,1,4813,867,57.3,5249,309.4,1592.0,5.64,8,79,70,155,7,248,11,24,11,0,10.78,86,1,22,16279,5580,15,89,182.91,2373,0.0,0.0,0.0,88,7324,4,15,4,0,4,4,4,0,3,1.33,2,3,38571,488.24,1777,3323,649,859,1421,2002,9868,1229,1765,925,79,198,670,0.0461,0.0862,0.0168,0,0,0,0,5945,14,0,0,0,0,635,211,423,5,996,40,0,28,1,10,0.0,0.25,0.3428,0.0009,0.0009,0.4499,0.0887,0.0024,0.1087,0.0164,0.0322,1.0,0.7634,0.9954,0.7269,0.0933,0.677
Cerber,3,2,120,120,3,14,Cerber_T120_rep03,/home/pthrower/Datasets/Cerber_20260330_020139/T120_rep03,92,51,11.85,3,3,0,0,4.33,35,6,99,7,92,92,2,118.96,1123,10,1,4811,861,57.27,5249,309.4,1592.0,5.64,8,79,70,157,7,254,10,27,10,0,10.58,86,1,22,16278,5580,15,89,182.9,2375,0.0,0.0,0.0,88,7323,4,15,4,0,4,4,4,0,3,1.33,2,3,38581,488.37,1776,3323,649,859,1424,2002,9872,1225,1765,925,79,198,671,0.046,0.0861,0.0168,0,0,0,0,5942,14,0,0,0,0,635,211,423,5,996,40,0,28,1,10,0.0,0.25,0.3428,0.0009,0.0009,0.4499,0.0866,0.0024,0.1087,0.0164,0.0326,1.0,0.763,0.9951,0.7237,0.0933,0.6767
Cerber,3,2,120,120,4,19,Cerber_T120_rep04,/home/pthrower/Datasets/Cerber_20260330_020139/T120_rep04,92,51,11.84,3,3,0,0,4.33,35,6,99,7,92,92,2,119.01,1123,10,1,4813,861,57.3,5249,309.4,1592.0,5.64,8,79,70,157,7,256,10,27,10,0,10.67,86,1,22,16274,5580,15,89,182.85,2371,0.0,0.0,0.0,88,7318,4,15,4,0,4,4,4,0,3,1.33,2,3,38550,487.97,1777,3323,649,859,1412,2006,9856,1225,1765,925,79,198,669,0.0461,0.0862,0.0168,0,0,0,0,5944,14,0,0,0,0,635,211,423,5,996,40,0,28,1,10,0.0,0.25,0.3429,0.0009,0.0009,0.4497,0.0859,0.0024,0.1087,0.0164,0.0326,1.0,0.763,0.9929,0.7252,0.0933,0.6766
Cerber,3,2,120,120,5,24,Cerber_T120_rep05,/home/pthrower/Datasets/Cerber_20260330_020139/T120_rep05,93,52,11.77,3,3,0,0,4.38,35,6,100,7,93,93,2,119.06,1123,10,1,4848,863,57.04,5286,307.88,1592.0,5.65,8,78,71,161,7,251,10,25,10,0,11.41,86,1,22,16351,5617,15,90,181.68,2363,0.0,0.0,0.0,89,7332,4,15,4,0,4,4,4,0,3,1.33,2,3,38779,484.74,1788,3341,652,864,1435,2010,9925,1230,1771,930,80,200,647,0.0461,0.0862,0.0168,0,0,0,0,5947,14,0,0,0,0,635,211,423,5,1001,40,0,28,1,10,0.0,0.25,0.3435,0.0009,0.0009,0.4484,0.0876,0.0024,0.1075,0.0161,0.0332,1.0,0.763,1.0006,0.7382,0.0933,0.6933
Cerber,4,2,180,180,1,5,Cerber_T180_rep01,/home/pthrower/Datasets/Cerber_20260330_020139/T180_rep01,88,48,11.71,3,3,0,0,4.35,35,6,98,10,88,88,2,121.62,1123,9,1,4571,855,57.14,5038,310.27,1598.0,5.62,7,55,67,147,7,38,2,11,2,0,2.53,18,0,0,15820,5324,14,85,186.12,2460,0.0,0.0,0.0,84,7236,3,14,3,0,3,3,3,0,2,1.5,2,2,37150,495.33,1744,3183,631,830,1365,1912,9544,1191,1715,895,75,190,636,0.0469,0.0857,0.017,0,0,0,0,5912,14,0,0,0,0,635,210,424,5,978,40,0,28,1,10,0.0,0.25,0.3365,0.0009,0.0009,0.4574,0.0,0.0024,0.1023,0.012,0.0322,1.0,0.7174,0.962,0.5881,0.0933,0.8905
Cerber,4,2,180,180,2,10,Cerber_T180_rep02,/home/pthrower/Datasets/Cerber_20260330_020139/T180_rep02,89,49,11.67,3,3,0,0,4.4,35,6,100,11,89,89,2,121.65,1123,9,1,4612,857,56.94,5075,308.67,1598.0,5.63,7,57,68,151,7,38,2,12,2,0,2.71,17,0,0,15880,5361,14,86,184.65,2429,0.0,0.0,0.0,85,7232,3,14,3,0,3,3,3,0,2,1.5,2,2,37314,490.97,1757,3202,634,835,1377,1914,9505,1208,1721,900,76,192,657,0.0471,0.0858,0.017,0,0,0,0,5929,14,0,0,0,0,635,210,424,5,983,40,0,28,1,10,0.0,0.25,0.3376,0.0009,0.0009,0.4554,0.0,0.0024,0.1011,0.0124,0.0327,1.0,0.7174,0.9679,0.5922,0.0933,0.8699
Cerber,4,2,180,180,3,15,Cerber_T180_rep03,/home/pthrower/Datasets/Cerber_20260330_020139/T180_rep03,89,49,11.64,3,3,0,0,4.4,35,6,99,10,89,89,2,121.69,1123,9,1,4605,857,56.85,5075,308.67,1598.0,5.63,7,57,68,149,7,38,2,11,2,0,2.71,18,0,0,15781,5361,14,86,183.5,2334,0.0,0.0,0.0,85,7134,3,14,3,0,3,3,3,0,2,1.5,2,2,37406,492.18,1757,3204,634,835,1371,1913,9600,1212,1721,901,76,192,663,0.047,0.0857,0.0169,0,0,0,0,5930,14,0,0,0,0,635,210,424,5,983,40,0,28,1,10,0.0,0.25,0.3397,0.0009,0.0009,0.4521,0.0,0.0024,0.1011,0.0124,0.0324,1.0,0.7174,0.9706,0.5922,0.0933,0.8696
Cerber,4,2,180,180,4,20,Cerber_T180_rep04,/home/pthrower/Datasets/Cerber_20260330_020139/T180_rep04,88,48,11.76,3,3,0,0,4.35,35,6,99,11,88,88,2,121.64,1123,9,1,4571,855,57.14,5038,310.27,1598.0,5.62,7,57,67,147,7,35,3,10,3,0,2.69,18,0,0,15808,5324,14,85,185.98,2444,0.0,0.0,0.0,84,7225,3,14,3,0,3,3,3,0,2,1.5,2,2,37194,495.92,1743,3183,631,830,1369,1908,9549,1201,1715,895,75,190,659,0.0469,0.0856,0.017,0,0,0,0,5917,14,0,0,0,0,635,210,424,5,978,40,0,28,1,10,0.0,0.25,0.3368,0.0009,0.0009,0.457,0.0,0.0024,0.1023,0.0125,0.0322,1.0,0.7179,0.9649,0.5907,0.0933,0.8635
Cerber,4,2,180,180,5,25,Cerber_T180_rep05,/home/pthrower/Datasets/Cerber_20260330_020139/T180_rep05,90,49,11.74,3,3,0,0,4.45,35,6,101,11,90,90,2,120.8,1123,9,1,4676,869,57.02,5139,309.09,1598.0,5.63,7,57,69,154,7,91,5,14,5,0,5.35,25,0,0,16011,5425,14,87,184.03,2431,0.0,0.0,0.0,86,7269,3,14,3,0,3,3,3,0,2,1.5,2,2,37733,483.76,1770,3217,640,841,1399,1931,9691,1220,1725,910,77,200,643,0.0469,0.0853,0.017,0,0,0,0,5963,14,0,0,0,0,635,211,423,5,1011,40,0,28,1,10,0.0,0.25,0.3388,0.0009,0.0009,0.454,0.0,0.0023,0.1,0.0122,0.0329,1.0,0.7188,0.9814,0.6367,0.0933,0.8847
Cerber,1,1,5,5,1,1,Cerber_T005_rep01_045659,/home/pthrower/Datasets/Cerber_20260413_045623/T005_rep01,101,55,13.74,4,4,0,0,5.0,40,5,110,9,101,101,1,74.94,1037,5,0,5213,926,62.81,5604,336.93,1640.0,5.86,7,73,75,175,7,1068,66,101,66,0,25.43,108,2,3,17586,6024,25,97,181.3,2280,0.0,0.0,0.0,96,7672,5,20,11,3,9,11,11,0,6,1.83,5,4,42058,489.05,1905,3570,796,913,1803,2257,10992,1234,1860,985,85,213,701,0.0453,0.0849,0.0189,0,0,0,0,6012,1,0,0,0,0,635,221,413,5,1187,41,0,28,1,10,0.0,0.2439,0.3425,0.0014,0.0011,0.4363,0.0028,0.0002,0.0495,0.014,0.0336,0.8182,0.8415,1.099,1.1178,0.0067,0.8388
Cerber,1,1,5,5,2,6,Cerber_T005_rep02_051153,/home/pthrower/Datasets/Cerber_20260413_045623/T005_rep02,101,55,13.26,4,4,0,0,5.0,40,5,110,9,101,101,1,74.94,1037,5,0,5214,927,62.82,5604,336.93,1640.0,5.86,7,74,75,175,7,1068,66,101,66,0,25.43,108,2,3,17505,6023,24,97,180.46,2243,0.0,0.0,0.0,96,7586,5,20,12,3,9,12,12,0,6,2.0,5,4,42015,488.55,1906,3601,828,913,1731,2262,10928,1237,1860,986,85,213,699,0.0454,0.0857,0.0197,0,0,0,0,6002,1,0,0,0,0,635,221,413,5,1187,41,0,28,1,10,0.0,0.2439,0.3441,0.0014,0.0011,0.4334,0.0028,0.0002,0.0495,0.0142,0.0336,0.75,0.8247,1.0875,1.1306,0.0067,0.8246
Cerber,1,1,5,5,3,11,Cerber_T005_rep03_052643,/home/pthrower/Datasets/Cerber_20260413_045623/T005_rep03,100,55,13.31,3,4,0,0,4.95,39,5,110,10,100,100,1,74.91,1037,5,0,5152,925,62.83,5541,340.93,1640.0,5.85,7,73,74,173,7,1000,60,94,60,0,24.39,107,2,3,17327,5961,24,96,180.49,2205,0.0,0.0,0.0,95,7506,5,20,10,3,9,10,10,0,5,2.0,5,4,41643,489.92,1892,3561,820,904,1732,2231,10836,1227,1848,975,84,209,693,0.0454,0.0855,0.0197,0,0,0,0,6001,1,0,0,0,0,635,220,414,5,1159,41,0,28,1,10,0.0,0.2439,0.344,0.0014,0.0012,0.4332,0.003,0.0002,0.05,0.0142,0.0336,0.9,0.8588,1.08,1.0125,0.0067,0.8209
Cerber,1,1,5,5,4,16,Cerber_T005_rep04_054105,/home/pthrower/Datasets/Cerber_20260413_045623/T005_rep04,100,55,13.27,3,4,0,0,4.95,39,5,108,8,100,100,1,74.91,1037,5,0,5152,925,62.83,5541,340.93,1640.0,5.85,7,73,74,173,7,1005,60,94,60,0,24.51,109,2,3,17391,5961,24,96,181.16,2275,0.0,0.0,0.0,95,7573,5,20,12,3,9,12,12,0,6,2.0,5,4,41614,489.58,1890,3564,804,904,1717,2231,10833,1226,1847,975,84,209,693,0.0454,0.0856,0.0193,0,0,0,0,5999,1,0,0,0,0,635,220,414,5,1159,41,0,28,1,10,0.0,0.2439,0.3428,0.0014,0.0012,0.4355,0.003,0.0002,0.05,0.0142,0.0336,0.75,0.8219,1.0775,1.008,0.0067,0.8206
Cerber,1,1,5,5,5,21,Cerber_T005_rep05_055542,/home/pthrower/Datasets/Cerber_20260413_045623/T005_rep05,101,55,13.23,4,4,0,0,5.0,40,5,111,10,101,101,1,74.94,1037,5,0,5213,926,62.81,5604,336.93,1640.0,5.86,7,73,75,175,7,1073,68,103,68,0,24.95,110,2,3,17509,6023,24,97,180.51,2249,0.0,0.0,0.0,96,7591,5,20,11,3,9,11,11,0,6,1.83,5,4,41998,488.35,1903,3594,812,913,1724,2261,10944,1237,1860,986,85,213,702,0.0453,0.0856,0.0193,0,0,0,0,6012,1,0,0,0,0,635,221,413,5,1187,41,0,28,1,10,0.0,0.2439,0.344,0.0014,0.0011,0.4335,0.0028,0.0002,0.0495,0.014,0.0336,0.8182,0.8424,1.0869,1.1166,0.0067,0.8344
